time	V(A,N016)	I(L1)
5.551325648374782e-02	9.967114e+01	1.230777e+01
5.551325748374782e-02	9.967114e+01	1.230777e+01
5.551325763053889e-02	9.967114e+01	1.230777e+01
5.551325763056577e-02	9.967113e+01	1.230777e+01
5.551325863056577e-02	9.967119e+01	1.230776e+01
5.551325963056577e-02	9.967125e+01	1.230776e+01
5.551326063056577e-02	9.967128e+01	1.230776e+01
5.551326263056577e-02	9.967123e+01	1.230775e+01
5.551326505990423e-02	9.966969e+01	1.230775e+01
5.551326757291759e-02	9.966534e+01	1.230774e+01
5.551326985790491e-02	9.966130e+01	1.230774e+01
5.551327232383434e-02	9.965930e+01	1.230773e+01
5.551327393764601e-02	9.965886e+01	1.230773e+01
5.551327585192146e-02	9.965849e+01	1.230772e+01
5.551327802640426e-02	9.965823e+01	1.230772e+01
5.551328237536986e-02	9.965797e+01	1.230771e+01
5.551328664176019e-02	9.965782e+01	1.230770e+01
5.551329053435904e-02	9.965781e+01	1.230769e+01
5.551329470634864e-02	9.965837e+01	1.230768e+01
5.551329882195604e-02	9.966183e+01	1.230767e+01
5.551330259717163e-02	9.967101e+01	1.230766e+01
5.551330574556702e-02	9.968706e+01	1.230765e+01
5.551330938322376e-02	9.972078e+01	1.230764e+01
5.551331063371490e-02	9.977896e+01	1.230764e+01
5.551331113808013e-02	9.993275e+01	1.230764e+01
5.551331127290331e-02	1.000708e+02	1.230764e+01
5.551331136637824e-02	1.002042e+02	1.230764e+01
5.551331236637824e-02	1.027351e+02	1.230764e+01
5.551331336637823e-02	1.065392e+02	1.230764e+01
5.551331436637823e-02	1.109297e+02	1.230763e+01
5.551331536637823e-02	1.149697e+02	1.230763e+01
5.551331636637823e-02	1.185474e+02	1.230763e+01
5.551331747666575e-02	1.221003e+02	1.230763e+01
5.551331882700373e-02	1.259420e+02	1.230763e+01
5.551332011985825e-02	1.292967e+02	1.230763e+01
5.551332164765970e-02	1.330773e+02	1.230763e+01
5.551332379345651e-02	1.382521e+02	1.230764e+01
5.551332578685293e-02	1.429570e+02	1.230764e+01
5.551332804620474e-02	1.481745e+02	1.230765e+01
5.551333012262331e-02	1.528533e+02	1.230765e+01
5.551333270569924e-02	1.585016e+02	1.230766e+01
5.551333545197897e-02	1.642693e+02	1.230767e+01
5.551333896327806e-02	1.712255e+02	1.230769e+01
5.551334289239630e-02	1.783115e+02	1.230771e+01
5.551334798611818e-02	1.861115e+02	1.230774e+01
5.551335396310367e-02	1.930624e+02	1.230778e+01
5.551335966893591e-02	1.973905e+02	1.230782e+01
5.551336427833475e-02	1.993266e+02	1.230785e+01
5.551336837139618e-02	2.001711e+02	1.230789e+01
5.551337286527157e-02	2.006199e+02	1.230792e+01
5.551337669854973e-02	2.008157e+02	1.230795e+01
5.551337999244072e-02	2.009092e+02	1.230797e+01
5.551338388974245e-02	2.009833e+02	1.230801e+01
5.551338778015020e-02	2.010414e+02	1.230804e+01
5.551339236477939e-02	2.011005e+02	1.230807e+01
5.551339729882156e-02	2.011593e+02	1.230811e+01
5.551340338774455e-02	2.012287e+02	1.230816e+01
5.551341088105053e-02	2.013124e+02	1.230822e+01
5.551341929938853e-02	2.014054e+02	1.230828e+01
5.551343124676824e-02	2.015370e+02	1.230838e+01
5.551344338045581e-02	2.016705e+02	1.230847e+01
5.551346377190702e-02	2.018948e+02	1.230863e+01
5.551348243627278e-02	2.020935e+02	1.230878e+01
5.551350805993416e-02	2.023200e+02	1.230898e+01
5.551352511817679e-02	2.024050e+02	1.230912e+01
5.551354477776291e-02	2.024413e+02	1.230927e+01
5.551356669844393e-02	2.024600e+02	1.230945e+01
5.551359203725856e-02	2.024709e+02	1.230965e+01
5.551364136579511e-02	2.024817e+02	1.231004e+01
5.551369395096923e-02	2.024878e+02	1.231046e+01
5.551376690133474e-02	2.024921e+02	1.231104e+01
5.551384778875016e-02	2.024948e+02	1.231168e+01
5.551393931775656e-02	2.024965e+02	1.231240e+01
5.551405368058145e-02	2.024977e+02	1.231331e+01
5.551418925156216e-02	2.024984e+02	1.231439e+01
5.551438441533645e-02	2.024989e+02	1.231594e+01
5.551463584382593e-02	2.024989e+02	1.231793e+01
5.551486102720214e-02	2.024986e+02	1.231972e+01
5.551509238232053e-02	2.024982e+02	1.232155e+01
5.551529008514700e-02	2.024977e+02	1.232312e+01
5.551548791036257e-02	2.024973e+02	1.232468e+01
5.551568432275219e-02	2.024968e+02	1.232624e+01
5.551586278334702e-02	2.024963e+02	1.232765e+01
5.551603759956345e-02	2.024959e+02	1.232904e+01
5.551620497112959e-02	2.024954e+02	1.233036e+01
5.551636974400850e-02	2.024950e+02	1.233167e+01
5.551646396842445e-02	2.024947e+02	1.233241e+01
5.551649505175225e-02	2.024947e+02	1.233266e+01
5.551650636620999e-02	2.024947e+02	1.233275e+01
5.551651362195031e-02	2.024946e+02	1.233281e+01
5.551651903790517e-02	2.024946e+02	1.233285e+01
5.551652426122496e-02	2.024946e+02	1.233289e+01
5.551652961299445e-02	2.024946e+02	1.233293e+01
5.551653634792215e-02	2.024946e+02	1.233299e+01
5.551654460598678e-02	2.024945e+02	1.233305e+01
5.551655518766243e-02	2.024945e+02	1.233314e+01
5.551657079745650e-02	2.024945e+02	1.233326e+01
5.551659391173195e-02	2.024944e+02	1.233344e+01
5.551662388512616e-02	2.024943e+02	1.233368e+01
5.551667070639011e-02	2.024942e+02	1.233405e+01
5.551674956378243e-02	2.024940e+02	1.233467e+01
5.551688891023649e-02	2.024936e+02	1.233578e+01
5.551716760314462e-02	2.024929e+02	1.233798e+01
5.551767337144092e-02	2.024915e+02	1.234198e+01
5.551830768756479e-02	2.024898e+02	1.234699e+01
5.551890175877177e-02	2.024883e+02	1.235169e+01
5.551957310726039e-02	2.024865e+02	1.235699e+01
5.552019981907202e-02	2.024848e+02	1.236193e+01
5.552083590402670e-02	2.024831e+02	1.236694e+01
5.552149488555291e-02	2.024813e+02	1.237213e+01
5.552219297323670e-02	2.024795e+02	1.237763e+01
5.552298704700293e-02	2.024773e+02	1.238387e+01
5.552395152966432e-02	2.024748e+02	1.239145e+01
5.552522278262802e-02	2.024714e+02	1.240143e+01
5.552708727584876e-02	2.024664e+02	1.241604e+01
5.553015448888587e-02	2.024583e+02	1.243999e+01
5.553591365548170e-02	2.024432e+02	1.248470e+01
5.554743198867337e-02	2.024133e+02	1.257315e+01
5.557046865505671e-02	2.023547e+02	1.274617e+01
5.561654198782339e-02	2.022425e+02	1.307742e+01
5.570868865335674e-02	2.020325e+02	1.369779e+01
5.580634490335674e-02	2.018281e+02	1.430157e+01
5.590400115335673e-02	2.016429e+02	1.484840e+01
5.599991594138429e-02	2.014742e+02	1.534571e+01
5.600009207540601e-02	2.014741e+02	1.534655e+01
5.600044434344944e-02	2.014736e+02	1.534824e+01
5.600053805885553e-02	2.014735e+02	1.534869e+01
5.600064868636963e-02	2.014733e+02	1.534922e+01
5.600075407764069e-02	2.014731e+02	1.534973e+01
5.600085058927625e-02	2.014730e+02	1.535019e+01
5.600095186571712e-02	2.014728e+02	1.535068e+01
5.600105172773528e-02	2.014727e+02	1.535116e+01
5.600115501665929e-02	2.014725e+02	1.535165e+01
5.600126356865717e-02	2.014723e+02	1.535217e+01
5.600138377483443e-02	2.014721e+02	1.535275e+01
5.600150599042145e-02	2.014719e+02	1.535333e+01
5.600165929629822e-02	2.014716e+02	1.535407e+01
5.600181519881844e-02	2.014714e+02	1.535482e+01
5.600202151168026e-02	2.014711e+02	1.535580e+01
5.600223224905814e-02	2.014707e+02	1.535681e+01
5.600251771774142e-02	2.014703e+02	1.535818e+01
5.600322427654119e-02	2.014691e+02	1.536156e+01
5.600605405470011e-02	2.014645e+02	1.537508e+01
5.600888383285902e-02	2.014600e+02	1.538855e+01
5.601171361101794e-02	2.014554e+02	1.540197e+01
5.601454338917686e-02	2.014509e+02	1.541534e+01
5.601737316733577e-02	2.014464e+02	1.542867e+01
5.602020294549469e-02	2.014419e+02	1.544195e+01
5.602303272365360e-02	2.014374e+02	1.545518e+01
5.614439196353071e-02	2.012587e+02	1.598290e+01
5.624204821353070e-02	2.011292e+02	1.636512e+01
5.633970446353070e-02	2.010084e+02	1.672170e+01
5.634027666812053e-02	2.010078e+02	1.672365e+01
5.634367946638806e-02	2.010039e+02	1.673510e+01
5.634708226465559e-02	2.010000e+02	1.674651e+01
5.635048506292312e-02	2.009962e+02	1.675789e+01
5.635388786119065e-02	2.009923e+02	1.676924e+01
5.635729065945818e-02	2.009885e+02	1.678055e+01
5.636069345772571e-02	2.009847e+02	1.679183e+01
5.636409625599324e-02	2.009809e+02	1.680307e+01
5.636474573904730e-02	2.009802e+02	1.680521e+01
5.636548800539481e-02	2.009793e+02	1.680766e+01
5.636697253808983e-02	2.009777e+02	1.681253e+01
5.636995320139156e-02	2.009744e+02	1.682231e+01
5.637011557215508e-02	2.009742e+02	1.682284e+01
5.637030113874195e-02	2.009740e+02	1.682344e+01
5.637067227191570e-02	2.009736e+02	1.682466e+01
5.637141453826321e-02	2.009727e+02	1.682708e+01
5.637169204677717e-02	2.009724e+02	1.682799e+01
5.637196955529113e-02	2.009721e+02	1.682890e+01
5.637224706380509e-02	2.009718e+02	1.682981e+01
5.637252457231905e-02	2.009715e+02	1.683071e+01
5.637280208083301e-02	2.009712e+02	1.683162e+01
5.637307958934696e-02	2.009709e+02	1.683252e+01
5.637335709786092e-02	2.009706e+02	1.683343e+01
5.637335854759987e-02	2.009706e+02	1.683343e+01
5.637335936552864e-02	2.009706e+02	1.683344e+01
5.637335989977323e-02	2.009706e+02	1.683344e+01
5.637336023342545e-02	2.009706e+02	1.683344e+01
5.637336045560819e-02	2.009706e+02	1.683344e+01
5.637336145560819e-02	2.009706e+02	1.683344e+01
5.637336245560819e-02	2.009706e+02	1.683345e+01
5.637336345560819e-02	2.009706e+02	1.683345e+01
5.637336445560819e-02	2.009706e+02	1.683345e+01
5.637336458060819e-02	2.009706e+02	1.683345e+01
5.637336477374751e-02	2.009706e+02	1.683345e+01
5.637336491862361e-02	2.009706e+02	1.683345e+01
5.637336502345330e-02	2.009706e+02	1.683345e+01
5.637336602345330e-02	2.009706e+02	1.683346e+01
5.637336702345330e-02	2.009706e+02	1.683346e+01
5.637336808203492e-02	2.009706e+02	1.683346e+01
5.637337019919817e-02	2.009706e+02	1.683347e+01
5.637337119110720e-02	2.009706e+02	1.683348e+01
5.637337236564665e-02	2.009706e+02	1.683348e+01
5.637337290587540e-02	2.009706e+02	1.683348e+01
5.637337334040202e-02	2.009706e+02	1.683348e+01
5.637337371166395e-02	2.009706e+02	1.683348e+01
5.637337404043664e-02	2.009706e+02	1.683348e+01
5.637337407834502e-02	2.009706e+02	1.683348e+01
5.637337415416179e-02	2.009706e+02	1.683348e+01
5.637337515416179e-02	2.009706e+02	1.683349e+01
5.637337615416179e-02	2.009707e+02	1.683349e+01
5.637337715416179e-02	2.009715e+02	1.683349e+01
5.637337815416179e-02	2.009772e+02	1.683350e+01
5.637337915416179e-02	2.009995e+02	1.683350e+01
5.637338015416179e-02	2.010398e+02	1.683350e+01
5.637338115416179e-02	2.010732e+02	1.683351e+01
5.637338215416179e-02	2.010794e+02	1.683351e+01
5.637338315416179e-02	2.010680e+02	1.683351e+01
5.637338415416179e-02	2.010522e+02	1.683352e+01
5.637338515416179e-02	2.010343e+02	1.683352e+01
5.637338615416179e-02	2.010114e+02	1.683352e+01
5.637338715416178e-02	2.009706e+02	1.683353e+01
5.637338815416178e-02	2.008612e+02	1.683353e+01
5.637338915416178e-02	2.006380e+02	1.683353e+01
5.637339015416178e-02	2.003346e+02	1.683354e+01
5.637339115416178e-02	2.000045e+02	1.683354e+01
5.637339215416178e-02	1.992911e+02	1.683354e+01
5.637339315416178e-02	1.957950e+02	1.683355e+01
5.637339415416178e-02	1.869027e+02	1.683355e+01
5.637339515416178e-02	1.735926e+02	1.683355e+01
5.637339615416178e-02	1.583723e+02	1.683355e+01
5.637339621765789e-02	1.573600e+02	1.683355e+01
5.637339721765789e-02	1.412355e+02	1.683354e+01
5.637339821765789e-02	1.258878e+02	1.683354e+01
5.637339921765789e-02	1.117546e+02	1.683353e+01
5.637339936473575e-02	1.099209e+02	1.683353e+01
5.637339965889149e-02	1.068375e+02	1.683353e+01
5.637340024720298e-02	1.018203e+02	1.683353e+01
5.637340065284819e-02	9.933235e+01	1.683352e+01
5.637340084639424e-02	9.856235e+01	1.683352e+01
5.637340084658300e-02	9.856181e+01	1.683352e+01
5.637340084696068e-02	9.856087e+01	1.683352e+01
5.637340184696068e-02	9.837022e+01	1.683352e+01
5.637340197196068e-02	9.835815e+01	1.683352e+01
5.637340222196068e-02	9.835556e+01	1.683351e+01
5.637340254486472e-02	9.835338e+01	1.683351e+01
5.637340300569669e-02	9.835106e+01	1.683351e+01
5.637340344497858e-02	9.834932e+01	1.683351e+01
5.637340432354235e-02	9.834669e+01	1.683350e+01
5.637340566301733e-02	9.834367e+01	1.683349e+01
5.637340683349894e-02	9.834167e+01	1.683348e+01
5.637340784769009e-02	9.834032e+01	1.683348e+01
5.637340901198835e-02	9.833907e+01	1.683347e+01
5.637341007657990e-02	9.833810e+01	1.683346e+01
5.637341125445957e-02	9.833720e+01	1.683345e+01
5.637341238557256e-02	9.833647e+01	1.683344e+01
5.637341365096384e-02	9.833580e+01	1.683343e+01
5.637341492555627e-02	9.833519e+01	1.683343e+01
5.637341636431564e-02	9.833459e+01	1.683341e+01
5.637341787620331e-02	9.833408e+01	1.683340e+01
5.637341961117272e-02	9.833356e+01	1.683339e+01
5.637342151070528e-02	9.833308e+01	1.683338e+01
5.637342372924980e-02	9.833261e+01	1.683336e+01
5.637342624430716e-02	9.833223e+01	1.683335e+01
5.637342922492026e-02	9.833182e+01	1.683332e+01
5.637343270323539e-02	9.833147e+01	1.683330e+01
5.637343686832185e-02	9.833113e+01	1.683327e+01
5.637344185138043e-02	9.833087e+01	1.683324e+01
5.637344786390113e-02	9.833063e+01	1.683319e+01
5.637345523154149e-02	9.833047e+01	1.683314e+01
5.637346417817896e-02	9.833032e+01	1.683308e+01
5.637347541757203e-02	9.833025e+01	1.683300e+01
5.637348914641565e-02	9.833018e+01	1.683290e+01
5.637350687165191e-02	9.833017e+01	1.683278e+01
5.637352865750727e-02	9.833020e+01	1.683263e+01
5.637355766860484e-02	9.833211e+01	1.683243e+01
5.637357637115522e-02	9.833598e+01	1.683229e+01
5.637359761857356e-02	9.834145e+01	1.683215e+01
5.637360958391930e-02	9.834329e+01	1.683206e+01
5.637362397047974e-02	9.834422e+01	1.683196e+01
5.637363802434438e-02	9.834467e+01	1.683186e+01
5.637365664926872e-02	9.834492e+01	1.683173e+01
5.637368190383555e-02	9.834512e+01	1.683156e+01
5.637372429617262e-02	9.834532e+01	1.683126e+01
5.637378596203931e-02	9.834544e+01	1.683083e+01
5.637385267458318e-02	9.834557e+01	1.683036e+01
5.637392321373578e-02	9.834563e+01	1.682987e+01
5.637399000100481e-02	9.834566e+01	1.682940e+01
5.637405842811256e-02	9.834572e+01	1.682892e+01
5.637412632818601e-02	9.834573e+01	1.682845e+01
5.637419488408448e-02	9.834576e+01	1.682797e+01
5.637426425670421e-02	9.834581e+01	1.682748e+01
5.637433184811953e-02	9.834583e+01	1.682701e+01
5.637440770054054e-02	9.834586e+01	1.682648e+01
5.637449474803802e-02	9.834587e+01	1.682587e+01
5.637460256846224e-02	9.834592e+01	1.682512e+01
5.637472926405159e-02	9.834598e+01	1.682423e+01
5.637490146685960e-02	9.834602e+01	1.682303e+01
5.637512228676159e-02	9.834610e+01	1.682148e+01
5.637534833065511e-02	9.834619e+01	1.681990e+01
5.637557035431542e-02	9.834625e+01	1.681835e+01
5.637580159585435e-02	9.834633e+01	1.681674e+01
5.637602525620663e-02	9.834641e+01	1.681517e+01
5.637631570644305e-02	9.834651e+01	1.681315e+01
5.637658176506915e-02	9.834659e+01	1.681129e+01
5.637680914095846e-02	9.834668e+01	1.680970e+01
5.637693842411626e-02	9.834673e+01	1.680880e+01
5.637698343443840e-02	9.834673e+01	1.680849e+01
5.637699398301966e-02	9.834673e+01	1.680841e+01
5.637700027692916e-02	9.834674e+01	1.680837e+01
5.637700493089854e-02	9.834674e+01	1.680834e+01
5.637700905194742e-02	9.834673e+01	1.680831e+01
5.637701332868880e-02	9.834676e+01	1.680828e+01
5.637701796220394e-02	9.834674e+01	1.680825e+01
5.637702425245032e-02	9.834676e+01	1.680820e+01
5.637703312391167e-02	9.834674e+01	1.680814e+01
5.637704663812355e-02	9.834674e+01	1.680805e+01
5.637706787168707e-02	9.834676e+01	1.680790e+01
5.637710084202386e-02	9.834679e+01	1.680767e+01
5.637716382405877e-02	9.834679e+01	1.680723e+01
5.637728978812858e-02	9.834683e+01	1.680635e+01
5.637754171626821e-02	9.834692e+01	1.680459e+01
5.637778696972708e-02	9.834702e+01	1.680289e+01
5.637801510564795e-02	9.834708e+01	1.680129e+01
5.637819215351535e-02	9.834714e+01	1.680006e+01
5.637832958463244e-02	9.834720e+01	1.679910e+01
5.637844307319311e-02	9.834721e+01	1.679831e+01
5.637855127958086e-02	9.834727e+01	1.679756e+01
5.637865387672013e-02	9.834731e+01	1.679685e+01
5.637877478357371e-02	9.834734e+01	1.679600e+01
5.637895508596905e-02	9.834740e+01	1.679475e+01
5.637929382086985e-02	9.834750e+01	1.679239e+01
5.637997129067145e-02	9.834773e+01	1.678768e+01
5.638132623027465e-02	9.834821e+01	1.677827e+01
5.638403610948104e-02	9.834911e+01	1.675949e+01
5.638945586789384e-02	9.835094e+01	1.672213e+01
5.640029538471942e-02	9.835457e+01	1.664816e+01
5.642197441837058e-02	9.836176e+01	1.650319e+01
5.646533248567290e-02	9.837595e+01	1.621874e+01
5.646550185312330e-02	9.837601e+01	1.621765e+01
5.646584058802410e-02	9.837611e+01	1.621549e+01
5.646600105781354e-02	9.837616e+01	1.621446e+01
5.646639432641568e-02	9.837629e+01	1.621195e+01
5.646678759501782e-02	9.837642e+01	1.620945e+01
5.646718086361997e-02	9.837655e+01	1.620694e+01
5.646757413222211e-02	9.837668e+01	1.620444e+01
5.646796740082425e-02	9.837681e+01	1.620193e+01
5.646836066942639e-02	9.837694e+01	1.619943e+01
5.646875393802853e-02	9.837706e+01	1.619693e+01
5.648511326027675e-02	9.838231e+01	1.609391e+01
5.650078230117175e-02	9.838727e+01	1.599656e+01
5.650469956139550e-02	9.838852e+01	1.597244e+01
5.650609421096177e-02	9.838896e+01	1.596388e+01
5.650748886052803e-02	9.838940e+01	1.595533e+01
5.650888351009430e-02	9.838984e+01	1.594680e+01
5.651027815966057e-02	9.839028e+01	1.593828e+01
5.651167280922684e-02	9.839072e+01	1.592978e+01
5.651306745879310e-02	9.839116e+01	1.592129e+01
5.651446210835937e-02	9.839160e+01	1.591281e+01
5.651642073847125e-02	9.839221e+01	1.590093e+01
5.652033799869500e-02	9.839343e+01	1.587726e+01
5.652820312273799e-02	9.839590e+01	1.582990e+01
5.652863157307497e-02	9.839606e+01	1.582733e+01
5.652912123060293e-02	9.839619e+01	1.582440e+01
5.653010054565887e-02	9.839648e+01	1.581855e+01
5.653205917577075e-02	9.839711e+01	1.580685e+01
5.653597643599450e-02	9.839833e+01	1.578351e+01
5.654138729513290e-02	9.840001e+01	1.575143e+01
5.654138920785761e-02	9.840004e+01	1.575142e+01
5.654138968603879e-02	9.840004e+01	1.575141e+01
5.654139064240115e-02	9.840004e+01	1.575141e+01
5.654139098360080e-02	9.840004e+01	1.575140e+01
5.654139135322084e-02	9.840004e+01	1.575140e+01
5.654139174009010e-02	9.840004e+01	1.575140e+01
5.654139189453070e-02	9.840004e+01	1.575140e+01
5.654139214205809e-02	9.840004e+01	1.575140e+01
5.654139225819651e-02	9.840002e+01	1.575140e+01
5.654139240022205e-02	9.840002e+01	1.575140e+01
5.654139308063102e-02	9.840002e+01	1.575139e+01
5.654139374377525e-02	9.840002e+01	1.575139e+01
5.654139388866342e-02	9.840002e+01	1.575139e+01
5.654139417843976e-02	9.840002e+01	1.575139e+01
5.654139434552708e-02	9.840002e+01	1.575138e+01
5.654139445565567e-02	9.840002e+01	1.575138e+01
5.654139458065566e-02	9.840002e+01	1.575138e+01
5.654139470565566e-02	9.840002e+01	1.575138e+01
5.654139483065566e-02	9.840002e+01	1.575138e+01
5.654139483079650e-02	9.840002e+01	1.575138e+01
5.654139495579650e-02	9.840002e+01	1.575138e+01
5.654139508079650e-02	9.840002e+01	1.575138e+01
5.654139520579649e-02	9.840002e+01	1.575138e+01
5.654139545579650e-02	9.840002e+01	1.575138e+01
5.654139572402100e-02	9.840002e+01	1.575138e+01
5.654139617079735e-02	9.840002e+01	1.575137e+01
5.654139664330177e-02	9.840002e+01	1.575137e+01
5.654139758831061e-02	9.840002e+01	1.575137e+01
5.654139947036498e-02	9.840002e+01	1.575136e+01
5.654140157297066e-02	9.840002e+01	1.575134e+01
5.654140345311764e-02	9.840001e+01	1.575133e+01
5.654140447714418e-02	9.840004e+01	1.575133e+01
5.654140507267536e-02	9.840004e+01	1.575132e+01
5.654140541654589e-02	9.840004e+01	1.575132e+01
5.654140569247217e-02	9.840004e+01	1.575132e+01
5.654140595226346e-02	9.840004e+01	1.575132e+01
5.654140620593886e-02	9.840004e+01	1.575132e+01
5.654140645236169e-02	9.840005e+01	1.575131e+01
5.654140745236168e-02	9.840036e+01	1.575131e+01
5.654140845236168e-02	9.840295e+01	1.575130e+01
5.654140945236168e-02	9.841660e+01	1.575130e+01
5.654141045236168e-02	9.845064e+01	1.575129e+01
5.654141145236168e-02	9.849040e+01	1.575128e+01
5.654141245236168e-02	9.850815e+01	1.575128e+01
5.654141345236168e-02	9.850192e+01	1.575127e+01
5.654141445236168e-02	9.848639e+01	1.575127e+01
5.654141545236168e-02	9.846867e+01	1.575126e+01
5.654141552359598e-02	9.846733e+01	1.575126e+01
5.654141566606457e-02	9.846448e+01	1.575126e+01
5.654141595100175e-02	9.845819e+01	1.575126e+01
5.654141652087612e-02	9.844371e+01	1.575125e+01
5.654141708580585e-02	9.842615e+01	1.575125e+01
5.654141753332709e-02	9.840791e+01	1.575125e+01
5.654141789630297e-02	9.838785e+01	1.575125e+01
5.654141819559221e-02	9.836478e+01	1.575124e+01
5.654141849404063e-02	9.833163e+01	1.575124e+01
5.654141878638223e-02	9.828307e+01	1.575124e+01
5.654141909487449e-02	9.820877e+01	1.575124e+01
5.654141943813414e-02	9.810396e+01	1.575124e+01
5.654141973411645e-02	9.800444e+01	1.575124e+01
5.654142009872577e-02	9.787924e+01	1.575123e+01
5.654142047655959e-02	9.774944e+01	1.575123e+01
5.654142114164546e-02	9.752081e+01	1.575123e+01
5.654142204724507e-02	9.720615e+01	1.575122e+01
5.654142250747953e-02	9.703355e+01	1.575122e+01
