time	V(vd)	V(vgs)	Id(M1)
3.000067483724520e-004	5.670003e+000	4.682477e-001	-1.259723e-003
3.000070000000000e-004	5.670040e+000	4.738852e-001	-2.126296e-003
3.000070251627548e-004	5.670044e+000	4.745661e-001	-2.226410e-003
3.000070754882644e-004	5.670053e+000	4.759066e-001	-2.418625e-003
3.000071761392836e-004	5.670070e+000	4.784680e-001	-2.760628e-003
3.000073774413221e-004	5.670099e+000	4.831277e-001	-3.288073e-003
3.000077800453990e-004	5.670148e+000	4.912871e-001	-3.971758e-003
3.000081782266197e-004	5.670186e+000	4.982732e-001	-4.321045e-003
3.000086093588458e-004	5.670219e+000	5.049854e-001	-4.456744e-003
3.000090612639179e-004	5.670251e+000	5.115725e-001	-4.484497e-003
3.000096785351386e-004	5.670291e+000	5.203452e-001	-4.474038e-003
3.000109130775800e-004	5.670380e+000	5.394393e-001	-4.696588e-003
3.000117771666190e-004	5.670481e+000	5.585544e-001	-5.639079e-003
3.000127375789714e-004	5.670668e+000	5.907035e-001	-7.926350e-003
3.000135254691164e-004	5.670877e+000	6.261058e-001	-1.040942e-002
3.000143914419175e-004	5.671154e+000	6.731493e-001	-1.317863e-002
3.000154531265703e-004	5.671533e+000	7.394233e-001	-1.607122e-002
3.000174571616368e-004	5.672295e+000	8.772705e-001	-2.036040e-002
3.000184759993687e-004	5.672688e+000	9.510192e-001	-2.187089e-002
3.000191572296175e-004	5.672944e+000	1.000845e+000	-2.237610e-002
3.000199077639552e-004	5.673211e+000	1.054948e+000	-2.258165e-002
3.000208925024958e-004	5.673549e+000	1.125278e+000	-2.266628e-002
3.000217154879121e-004	5.673820e+000	1.183334e+000	-2.261955e-002
3.000226185857592e-004	5.674102e+000	1.245866e+000	-2.243136e-002
3.000234744368348e-004	5.674356e+000	1.303957e+000	-2.217008e-002
3.000243734024656e-004	5.674609e+000	1.363813e+000	-2.186454e-002
3.000254097396330e-004	5.674883e+000	1.431187e+000	-2.150705e-002
3.000274824139678e-004	5.675381e+000	1.561308e+000	-2.079858e-002
3.000306227029105e-004	5.676032e+000	1.748368e+000	-1.976183e-002
3.000351698253388e-004	5.676784e+000	1.998899e+000	-1.835409e-002
3.000415037853833e-004	5.677530e+000	2.313113e+000	-1.656890e-002
3.000492034954447e-004	5.678075e+000	2.648278e+000	-1.464472e-002
3.000577557896355e-004	5.678314e+000	2.966741e+000	-1.279655e-002
3.000678399976008e-004	5.678231e+000	3.280031e+000	-1.095533e-002
3.000800512229578e-004	5.677664e+000	3.584833e+000	-8.443997e-003
3.000976020814839e-004	5.675268e+000	3.933062e+000	3.850180e-003
3.001070386762381e-004	5.670920e+000	4.082423e+000	2.958305e-002
3.001135651634594e-004	5.662484e+000	4.163845e+000	6.940625e-002
3.001210020343042e-004	5.638666e+000	4.235153e+000	1.300610e-001
3.001296029599738e-004	5.579772e+000	4.288659e+000	1.873889e-001
3.001326209797344e-004	5.529208e+000	4.286517e+000	1.790519e-001
3.001341542530997e-004	5.473599e+000	4.265872e+000	1.449879e-001
3.001349348503163e-004	5.425557e+000	4.242619e+000	1.130294e-001
3.001357334325860e-004	5.365209e+000	4.211538e+000	8.110501e-002
3.001361778760631e-004	5.335223e+000	4.196609e+000	7.085775e-002
3.001366078372036e-004	5.313012e+000	4.186685e+000	6.618439e-002
3.001371110889220e-004	5.293314e+000	4.179289e+000	6.331372e-002
3.001377876107048e-004	5.273067e+000	4.173528e+000	6.138948e-002
3.001385561755478e-004	5.254914e+000	4.170231e+000	6.034710e-002
3.001396908333260e-004	5.232370e+000	4.168191e+000	5.971919e-002
3.001409406438777e-004	5.209772e+000	4.167371e+000	5.942559e-002
3.001431176211148e-004	5.172161e+000	4.166925e+000	5.921629e-002
3.001455329944601e-004	5.131346e+000	4.166693e+000	5.906534e-002
3.001503637411507e-004	5.051391e+000	4.166378e+000	5.884531e-002
3.001555264217280e-004	4.968454e+000	4.166091e+000	5.863999e-002
3.001658517828826e-004	4.810188e+000	4.165580e+000	5.828485e-002
3.001807642722076e-004	4.598743e+000	4.164932e+000	5.784408e-002
3.002085818849643e-004	4.244274e+000	4.163953e+000	5.718241e-002
3.002372853633291e-004	3.921316e+000	4.163234e+000	5.666154e-002
3.002773748075238e-004	3.522234e+000	4.162634e+000	5.613167e-002
3.003244148767527e-004	3.094506e+000	4.162326e+000	5.569525e-002
3.003914789142137e-004	2.520206e+000	4.162379e+000	5.531285e-002
3.004832078682221e-004	1.758421e+000	4.163141e+000	5.513455e-002
3.006128067980361e-004	6.964849e-001	4.165245e+000	5.533988e-002
3.006725600591472e-004	2.332244e-001	4.184129e+000	5.550068e-002
3.006968400710004e-004	9.132966e-002	4.225296e+000	5.547565e-002
3.007070230465059e-004	6.126468e-002	4.263056e+000	5.546933e-002
3.007142032189431e-004	5.214702e-002	4.296756e+000	5.550066e-002
3.007229502508111e-004	4.468256e-002	4.337933e+000	5.555207e-002
3.007315388500749e-004	3.936647e-002	4.377271e+000	5.560788e-002
3.007415549965053e-004	3.490121e-002	4.421096e+000	5.567826e-002
3.007532492254238e-004	3.114355e-002	4.468950e+000	5.576389e-002
3.007692913752084e-004	2.747312e-002	4.529236e+000	5.588479e-002
3.007846340721077e-004	2.506472e-002	4.580133e+000	5.600273e-002
3.008153194659064e-004	2.192049e-002	4.666702e+000	5.624134e-002
3.008443339247461e-004	2.005844e-002	4.731621e+000	5.646902e-002
3.009023628424257e-004	1.802846e-002	4.824527e+000	5.692675e-002
3.009708357146262e-004	1.684385e-002	4.892704e+000	5.746916e-002
3.011077814590272e-004	1.604473e-002	4.958553e+000	5.855737e-002
3.012820915142064e-004	1.593292e-002	4.990014e+000	5.994668e-002
3.015339209415320e-004	1.632311e-002	4.999847e+000	6.195898e-002
3.018711667298570e-004	1.701614e-002	5.001450e+000	6.466537e-002
3.025443468764791e-004	1.845520e-002	5.001464e+000	7.010133e-002
3.035443468764791e-004	2.060593e-002	5.001465e+000	7.821587e-002
3.045443468764791e-004	2.276544e-002	5.001466e+000	8.635251e-002
3.055443468764791e-004	2.492706e-002	5.001466e+000	9.448554e-002
3.065443468764792e-004	2.708200e-002	5.001465e+000	1.025819e-001
3.075443468764792e-004	2.922177e-002	5.001463e+000	1.106097e-001
3.085443468764792e-004	3.133814e-002	5.001462e+000	1.185387e-001
3.095443468764792e-004	3.342326e-002	5.001459e+000	1.263395e-001
3.105443468764793e-004	3.547695e-002	5.001455e+000	1.340137e-001
3.109230000000000e-004	3.624407e-002	5.001454e+000	1.368776e-001
3.111656937529585e-004	3.673043e-002	5.001453e+000	1.386922e-001
3.114376124940830e-004	3.727574e-002	5.001454e+000	1.407074e-001
3.114386124940830e-004	3.727628e-002	5.001453e+000	1.407179e-001
3.114406124940830e-004	3.727777e-002	5.001451e+000	1.407373e-001
3.114446124940831e-004	3.728635e-002	5.001451e+000	1.407646e-001
3.114506442959832e-004	3.729807e-002	5.001451e+000	1.408103e-001
3.114627078997833e-004	3.732213e-002	5.001451e+000	1.408986e-001
3.114868351073836e-004	3.736984e-002	5.001451e+000	1.410772e-001
3.115312529316646e-004	3.745775e-002	5.001451e+000	1.414046e-001
3.116200885802265e-004	3.763314e-002	5.001451e+000	1.420587e-001
3.117453287028762e-004	3.787931e-002	5.001450e+000	1.429856e-001
3.117463287028762e-004	3.788156e-002	5.001450e+000	1.429896e-001
3.117483287028763e-004	3.788599e-002	5.001451e+000	1.429991e-001
3.117523287028763e-004	3.789374e-002	5.001451e+000	1.430310e-001
3.117603287028765e-004	3.790950e-002	5.001450e+000	1.430884e-001
3.117763287028767e-004	3.794093e-002	5.001450e+000	1.432062e-001
3.118083287028772e-004	3.800377e-002	5.001450e+000	1.434401e-001
3.118589999999990e-004	3.810322e-002	5.001450e+000	1.438040e-001
3.118599999999990e-004	3.810518e-002	5.001450e+000	1.438146e-001
3.118619999999991e-004	3.810908e-002	5.001450e+000	1.438343e-001
3.118659999999991e-004	3.811689e-002	5.001450e+000	1.438610e-001
3.118739999999993e-004	3.813259e-002	5.001450e+000	1.439206e-001
3.118899999999995e-004	3.816405e-002	5.001450e+000	1.440433e-001
3.118909999999995e-004	3.816595e-002	5.001450e+000	1.440477e-001
3.118929999999996e-004	3.816976e-002	5.001450e+000	1.440573e-001
3.118969999999996e-004	3.817766e-002	5.001450e+000	1.440890e-001
3.119049999999998e-004	3.819337e-002	5.001450e+000	1.441490e-001
3.119109999999998e-004	3.820505e-002	5.001450e+000	1.441903e-001
3.119149999999999e-004	3.821274e-002	5.001450e+000	1.442147e-001
3.119159999999999e-004	3.821474e-002	5.001450e+000	1.442235e-001
3.119180000000000e-004	3.821866e-002	5.001450e+000	1.442382e-001
3.119190000000000e-004	3.822061e-002	5.001450e+000	1.442455e-001
3.119210000000000e-004	3.822453e-002	5.001450e+000	1.442602e-001
3.119220000000000e-004	3.822657e-002	5.001450e+000	1.442705e-001
3.119230000000000e-004	3.820806e-002	5.001451e+000	1.434311e-001
3.119231000000000e-004	3.822045e-002	5.001407e+000	1.439868e-001
3.119233000000000e-004	3.822432e-002	5.001305e+000	1.442808e-001
3.119236000000001e-004	3.821721e-002	5.001118e+000	1.442840e-001
3.119240000000000e-004	3.820654e-002	5.000834e+000	1.443115e-001
3.119240400000000e-004	3.820513e-002	5.000814e+000	1.442959e-001
3.119241200000000e-004	3.820328e-002	5.000782e+000	1.442873e-001
3.119242800000000e-004	3.820146e-002	5.000731e+000	1.442878e-001
3.119246000000000e-004	3.820024e-002	5.000638e+000	1.442897e-001
3.119252002893486e-004	3.819840e-002	5.000409e+000	1.442941e-001
3.119261618265962e-004	3.818465e-002	4.999682e+000	1.443020e-001
3.119275403104767e-004	3.813357e-002	4.997653e+000	1.443145e-001
3.119283502327834e-004	3.807584e-002	4.995564e+000	1.443228e-001
3.119288017731737e-004	3.802260e-002	4.993702e+000	1.443289e-001
3.119291180166467e-004	3.796352e-002	4.991710e+000	1.443357e-001
3.119294106125734e-004	3.788809e-002	4.989338e+000	1.443408e-001
3.119297413486951e-004	3.780121e-002	4.986683e+000	1.443400e-001
3.119300088956987e-004	3.775233e-002	4.984906e+000	1.443365e-001
3.119303059893356e-004	3.772767e-002	4.983325e+000	1.443331e-001
3.119305585135836e-004	3.772586e-002	4.982209e+000	1.443317e-001
3.119308292818738e-004	3.773839e-002	4.981182e+000	1.443314e-001
3.119311259781825e-004	3.776190e-002	4.980172e+000	1.443320e-001
3.119314312882736e-004	3.779279e-002	4.979217e+000	1.443334e-001
3.119320419084559e-004	3.786221e-002	4.977418e+000	1.443372e-001
3.119327392180082e-004	3.794404e-002	4.975443e+000	1.443422e-001
3.119341338371128e-004	3.810370e-002	4.971598e+000	1.443527e-001
3.119364712612620e-004	3.833906e-002	4.964741e+000	1.443710e-001
3.119388348016042e-004	3.843843e-002	4.954217e+000	1.443956e-001
3.119404722739877e-004	3.828977e-002	4.939848e+000	1.444150e-001
3.119422446009065e-004	3.799041e-002	4.915630e+000	1.444273e-001
3.119439807760267e-004	3.783448e-002	4.886707e+000	1.444320e-001
3.119457805267305e-004	3.799934e-002	4.852678e+000	1.444367e-001
3.119493800281384e-004	3.922845e-002	4.777103e+000	1.444465e-001
3.119545254802905e-004	4.279511e-002	4.660242e+000	1.444580e-001
3.119602097442645e-004	4.996934e-002	4.524886e+000	1.444585e-001
3.119662036050463e-004	6.423929e-002	4.382319e+000	1.444187e-001
3.119726898062075e-004	9.364572e-002	4.237558e+000	1.442573e-001
3.119772066847079e-004	1.339619e-001	4.153128e+000	1.439374e-001
3.119807660986722e-004	1.953673e-001	4.111253e+000	1.434504e-001
3.119849073130343e-004	3.045802e-001	4.093564e+000	1.429560e-001
3.119884939629756e-004	4.160610e-001	4.091825e+000	1.428692e-001
3.119924777617412e-004	5.429111e-001	4.092067e+000	1.428917e-001
3.119965872934015e-004	6.735963e-001	4.091890e+000	1.428718e-001
3.120048063567220e-004	9.362041e-001	4.091901e+000	1.428518e-001
3.120169847043883e-004	1.326480e+000	4.091826e+000	1.427886e-001
3.120325656090228e-004	1.828300e+000	4.091681e+000	1.426582e-001
3.120534240212259e-004	2.510566e+000	4.091144e+000	1.423440e-001
3.120794667880061e-004	3.396835e+000	4.089481e+000	1.415690e-001
3.120933499507963e-004	3.919850e+000	4.087363e+000	1.406554e-001
3.121048695642120e-004	4.428579e+000	4.083922e+000	1.391148e-001
3.121132336873376e-004	4.864734e+000	4.079955e+000	1.371498e-001
3.121183273432043e-004	5.167501e+000	4.075972e+000	1.344607e-001
3.121209609003549e-004	5.331050e+000	4.069047e+000	1.271989e-001
3.121224931222455e-004	5.416837e+000	4.055690e+000	1.136779e-001
3.121237030966200e-004	5.469383e+000	4.033784e+000	9.547368e-002
3.121250143853090e-004	5.509774e+000	3.998193e+000	7.393573e-002
3.121269983569249e-004	5.551315e+000	3.930445e+000	4.821237e-002
3.121293281573606e-004	5.583808e+000	3.839572e+000	3.075881e-002
3.121315493961466e-004	5.604245e+000	3.746199e+000	2.385876e-002
3.121341017808763e-004	5.620083e+000	3.635224e+000	2.120172e-002
3.121377278357309e-004	5.635478e+000	3.477141e+000	1.948843e-002
3.121436865030804e-004	5.652497e+000	3.224629e+000	1.747671e-002
3.121519550069306e-004	5.668265e+000	2.895459e+000	1.510989e-002
3.121609226712052e-004	5.679573e+000	2.574343e+000	1.291568e-002
3.121732051003626e-004	5.689930e+000	2.193350e+000	1.039103e-002
3.121851397643835e-004	5.696843e+000	1.884295e+000	8.377736e-003
3.121993689105841e-004	5.702507e+000	1.587362e+000	6.455258e-003
3.122133946303661e-004	5.706430e+000	1.357240e+000	4.962520e-003
3.122290479199257e-004	5.709490e+000	1.161716e+000	3.682579e-003
3.122454946423126e-004	5.711729e+000	1.009780e+000	2.674895e-003
3.122644432052606e-004	5.713444e+000	8.874778e-001	1.857330e-003
3.122902840344101e-004	5.714883e+000	7.786143e-001	1.142843e-003
3.123219307563078e-004	5.715851e+000	6.966158e-001	6.354576e-004
3.123527608632186e-004	5.716261e+000	6.502404e-001	3.774052e-004
3.123935158219603e-004	5.716372e+000	6.154009e-001	2.124837e-004
3.124400503649760e-004	5.716233e+000	5.922623e-001	1.237242e-004
3.125067238276615e-004	5.715835e+000	5.731581e-001	6.939753e-005
3.125896971842741e-004	5.715235e+000	5.589132e-001	4.128287e-005
3.127172175747617e-004	5.714249e+000	5.454533e-001	2.428328e-005
3.128882310961477e-004	5.712883e+000	5.338187e-001	1.487116e-005
3.131811938366990e-004	5.710456e+000	5.207759e-001	8.218772e-006
3.135948344446061e-004	5.706831e+000	5.083766e-001	4.123132e-006
3.142887828789120e-004	5.700171e+000	4.940556e-001	1.090025e-006
3.152586597316460e-004	5.689875e+000	4.787261e-001	-1.247698e-006
3.156730000000000e-004	5.685021e+000	4.731237e-001	-1.957889e-006
3.158443194632919e-004	5.682823e+000	4.709747e-001	-2.224945e-006
3.161869583898759e-004	5.678213e+000	4.667450e-001	4.719646e-007
3.161879583898759e-004	5.678199e+000	4.667329e-001	-1.060062e-006
3.161899583898759e-004	5.678171e+000	4.667087e-001	-3.454867e-006
3.161939583898760e-004	5.678114e+000	4.666597e-001	-2.476208e-006
3.162009581125231e-004	5.678016e+000	4.665738e-001	-2.978629e-006
3.162149575578173e-004	5.677817e+000	4.664021e-001	-2.709398e-006
3.162429564484058e-004	5.677417e+000	4.660587e-001	-2.897348e-006
3.162989542295828e-004	5.676607e+000	4.653713e-001	-2.913218e-006
3.164109497919367e-004	5.674964e+000	4.639953e-001	-3.068510e-006
3.164490088752922e-004	5.674397e+000	4.635268e-001	-3.140924e-006
3.165251270420031e-004	5.673244e+000	4.625880e-001	-7.655452e-007
3.165261270420031e-004	5.673229e+000	4.625757e-001	-1.993342e-006
3.165281270420031e-004	5.673199e+000	4.625510e-001	-3.916449e-006
3.165321270420032e-004	5.673137e+000	4.625015e-001	-3.015746e-006
3.165401270420033e-004	5.673015e+000	4.624026e-001	-3.469776e-006
3.165561270420036e-004	5.672768e+000	4.622046e-001	-3.278858e-006
3.165881270420041e-004	5.672272e+000	4.618082e-001	-3.365992e-006
3.166089999999990e-004	5.671946e+000	4.615493e-001	-3.431866e-006
3.166312540840101e-004	5.671597e+000	4.612730e-001	-1.385156e-006
3.166322540840101e-004	5.671582e+000	4.612606e-001	-2.362294e-006
3.166342540840102e-004	5.671550e+000	4.612357e-001	-4.002437e-006
3.166382540840102e-004	5.671487e+000	4.611860e-001	-3.270294e-006
3.166452854628886e-004	5.671376e+000	4.610985e-001	-3.640704e-006
3.166593482206454e-004	5.671154e+000	4.609236e-001	-5.269874e-006
3.166603482206454e-004	5.671138e+000	4.609111e-001	-4.483407e-006
3.166623482206455e-004	5.671106e+000	4.608861e-001	-3.081293e-006
3.166663482206455e-004	5.671042e+000	4.608361e-001	3.986435e-006
3.166665258236869e-004	5.671040e+000	4.608340e-001	7.907235e-007
3.166668810297697e-004	5.671034e+000	4.608297e-001	-3.738432e-006
3.166672250629264e-004	5.671029e+000	4.608254e-001	-3.448516e-006
3.166675437443812e-004	5.671023e+000	4.608214e-001	-4.023156e-006
3.166679289772519e-004	5.671018e+000	4.608166e-001	-3.426807e-006
3.166683114338820e-004	5.671011e+000	4.608119e-001	-3.700626e-006
3.166687239095203e-004	5.671005e+000	4.608067e-001	-3.409369e-006
3.166691773113721e-004	5.670998e+000	4.608011e-001	-3.627500e-006
3.166696675517711e-004	5.670990e+000	4.607950e-001	-3.459479e-006
3.166702211932634e-004	5.670981e+000	4.607881e-001	-3.606430e-006
3.166708567505400e-004	5.670971e+000	4.607801e-001	-3.489916e-006
3.166716083913836e-004	5.670959e+000	4.607708e-001	-3.445391e-006
3.166720724670202e-004	5.670952e+000	4.607649e-001	-5.292009e-006
3.166720952482016e-004	5.670951e+000	4.607646e-001	-4.925578e-006
3.166721408105643e-004	5.670950e+000	4.607641e-001	-3.703355e-006
3.166721754241803e-004	5.670950e+000	4.607637e-001	-3.513913e-006
3.166722164728974e-004	5.670949e+000	4.607632e-001	-3.547374e-006
3.166722718515613e-004	5.670949e+000	4.607625e-001	-3.545039e-006
3.166723325326546e-004	5.670948e+000	4.607618e-001	-3.546268e-006
3.166724239721702e-004	5.670946e+000	4.607606e-001	-3.545763e-006
3.166725433913279e-004	5.670944e+000	4.607591e-001	-3.546222e-006
3.166727163176551e-004	5.670941e+000	4.607570e-001	-3.546875e-006
3.166727434973355e-004	5.670941e+000	4.607567e-001	-3.546799e-006
3.166727978566962e-004	5.670940e+000	4.607559e-001	-3.546508e-006
3.166728912812785e-004	5.670938e+000	4.607548e-001	-3.546724e-006
3.166730000000000e-004	5.670937e+000	4.607536e-001	-3.548286e-006
3.166730045796836e-004	5.670937e+000	4.607546e-001	-3.630355e-006
3.166730137390508e-004	5.670937e+000	4.607581e-001	-3.965931e-006
3.166730277473096e-004	5.670937e+000	4.607669e-001	-4.999431e-006
3.166730427680085e-004	5.670936e+000	4.607826e-001	-7.162665e-006
3.166730728094064e-004	5.670936e+000	4.608354e-001	-1.544049e-005
3.166731328922021e-004	5.670937e+000	4.610207e-001	-4.671990e-005
3.166732482894858e-004	5.670939e+000	4.616225e-001	-1.504446e-004
3.166733867459731e-004	5.670945e+000	4.628078e-001	-3.519823e-004
3.166735825471702e-004	5.670960e+000	4.653555e-001	-7.725836e-004
3.166737722566896e-004	5.670982e+000	4.688597e-001	-1.326957e-003
3.166740000000000e-004	5.671016e+000	4.740887e-001	-2.128597e-003
3.166740227743311e-004	5.671021e+000	4.747059e-001	-2.219442e-003
3.166740683229931e-004	5.671029e+000	4.759228e-001	-2.394710e-003
3.166741594203173e-004	5.671043e+000	4.782587e-001	-2.710465e-003
3.166743416149657e-004	5.671071e+000	4.825438e-001	-3.210087e-003
3.166747060042624e-004	5.671115e+000	4.900909e-001	-3.879346e-003
3.166751081823043e-004	5.671154e+000	4.972870e-001	-4.273571e-003
3.166755833671794e-004	5.671192e+000	5.047829e-001	-4.450328e-003
3.166760230640528e-004	5.671222e+000	5.112273e-001	-4.485971e-003
3.166766045163070e-004	5.671259e+000	5.194756e-001	-4.473541e-003
3.166777172527024e-004	5.671334e+000	5.360782e-001	-4.583390e-003
3.166785595017483e-004	5.671422e+000	5.533490e-001	-5.320343e-003
3.166796058037383e-004	5.671606e+000	5.857141e-001	-7.550806e-003
3.166803304373632e-004	5.671787e+000	6.166073e-001	-9.761119e-003
3.166811786634504e-004	5.672048e+000	6.612185e-001	-1.251557e-002
3.166822070904813e-004	5.672403e+000	7.238340e-001	-1.542618e-002
3.166841376251380e-004	5.673121e+000	8.544988e-001	-1.980038e-002
3.166852280785495e-004	5.673537e+000	9.329767e-001	-2.159616e-002
3.166859361354856e-004	5.673802e+000	9.849567e-001	-2.225857e-002
